Mon, 13 Jan 2014 12:47:19 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/politik/index.rss
Mon, 13 Jan 2014 12:48:19 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/auto/index
Mon, 13 Jan 2014 12:48:19 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/karriere/index
Mon, 13 Jan 2014 12:48:19 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/auto/index
Mon, 13 Jan 2014 12:48:20 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/karriere/index
Mon, 13 Jan 2014 12:49:19 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/studium/index
Mon, 13 Jan 2014 12:49:20 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/studium/index
Mon, 13 Jan 2014 12:50:19 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/meinung/index
Mon, 13 Jan 2014 12:50:20 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/meinung/index
Mon, 13 Jan 2014 12:51:19 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/politik/index
Mon, 13 Jan 2014 12:51:20 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/politik/index
Mon, 13 Jan 2014 12:52:19 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/technik-motor/
Mon, 13 Jan 2014 12:52:20 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/technik-motor/
Mon, 13 Jan 2014 12:55:19 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/finanzen/
Mon, 13 Jan 2014 12:55:20 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/finanzen/
Mon, 13 Jan 2014 12:56:20 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/gesellschaft/index
Mon, 13 Jan 2014 12:56:20 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/gesellschaft/index
Mon, 13 Jan 2014 12:57:20 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/sport/
Mon, 13 Jan 2014 12:57:20 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/sport/
Mon, 13 Jan 2014 12:58:20 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/sport/index.rss
Mon, 13 Jan 2014 12:58:20 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/sport/index.rss
Mon, 13 Jan 2014 12:59:20 CET: class RSSThread, method run, Visiting: http://feeds.washingtonpost.com/rss/politics
Mon, 13 Jan 2014 12:59:20 CET: class RSSThread, method run, Visiting: http://feeds.washingtonpost.com/rss/politics
Mon, 13 Jan 2014 13:00:20 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/gesellschaft/
Mon, 13 Jan 2014 13:00:20 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/gesellschaft/
Mon, 13 Jan 2014 13:01:20 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/wissen/index
Mon, 13 Jan 2014 13:01:20 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/wissen/index
Mon, 13 Jan 2014 13:02:20 CET: class RSSThread, method run, Visiting: http://rss.cnn.com/rss/edition_technology.rss
Mon, 13 Jan 2014 13:02:21 CET: class RSSThread, method run, Visiting: http://rss.cnn.com/rss/edition_technology.rss
Mon, 13 Jan 2014 13:03:20 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/feuilleton/
Mon, 13 Jan 2014 13:03:21 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/feuilleton/
Mon, 13 Jan 2014 13:04:20 CET: class RSSThread, method run, Visiting: http://rss.cnn.com/rss/edition_entertainment.rss
Mon, 13 Jan 2014 13:04:21 CET: class RSSThread, method run, Visiting: http://rss.cnn.com/rss/edition_entertainment.rss
Mon, 13 Jan 2014 13:05:21 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/wissen/
Mon, 13 Jan 2014 13:05:21 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/wissen/
Mon, 13 Jan 2014 13:06:21 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/digital/index
Mon, 13 Jan 2014 13:06:21 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/digital/index
Mon, 13 Jan 2014 13:07:21 CET: class RSSThread, method run, Visiting: http://rss.cnn.com/rss/edition.rss
Mon, 13 Jan 2014 13:07:21 CET: class RSSThread, method run, Visiting: http://rss.cnn.com/rss/edition.rss
Mon, 13 Jan 2014 13:08:21 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/wirtschaft/
Mon, 13 Jan 2014 13:08:21 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/wirtschaft/
Mon, 13 Jan 2014 13:09:21 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/reisen/index
Mon, 13 Jan 2014 13:09:21 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/reisen/index
Mon, 13 Jan 2014 13:10:21 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/lebensart/index
Mon, 13 Jan 2014 13:10:21 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/lebensart/index
Mon, 13 Jan 2014 13:11:21 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/beruf-chance/
